time,node,valid,tracked,px,py,pz,qx,qy,qz,qw,trigger,axisX,axisY
367.334,LeftHand,True,True,-0.1052618,-0.4709414,-0.0687612,-0.2220478,-0.02991773,0.296728,0.9283062,0,0,0
367.334,RightHand,True,True,0.215945,-0.4711897,-0.03783044,-0.2544584,-0.002753177,-0.429637,0.8664037,0,0,0
367.564,Head,True,True,0.06368218,-0.0331881,-0.181543,0.2126844,0.01423057,0.01198367,0.9769439,0,0,0
367.564,LeftHand,True,True,-0.1044599,-0.4710099,-0.0691855,-0.2217362,-0.02848473,0.2986946,0.9277948,0,0,0
367.564,RightHand,True,True,0.2157388,-0.4683747,-0.03815252,-0.2513647,-0.003204694,-0.4326252,0.8658181,0,0,0
367.768,Head,True,True,0.0586602,-0.03000784,-0.1864905,0.195863,-0.0112704,0.005873486,0.9805489,0,0,0
367.768,LeftHand,True,True,-0.1074034,-0.4734251,-0.06978109,-0.2221911,-0.01937755,0.2940176,0.9294134,0,0,0
367.768,RightHand,True,True,0.2162142,-0.465045,-0.03958346,-0.2525719,-0.00516901,-0.4268788,0.8683059,0,0,0
367.978,Head,True,True,0.05808213,-0.02656198,-0.1886212,0.1812912,-0.01949138,0.001871251,0.9832345,0,0,0
367.978,LeftHand,True,True,-0.1083052,-0.4752489,-0.06967057,-0.2208247,-0.01540363,0.289764,0.9311477,0,0,0
367.978,RightHand,True,True,0.2151842,-0.4670782,-0.03916318,-0.2647723,-0.005326934,-0.4062839,0.8745288,0,0,0
368.187,Head,True,True,0.05523332,-0.0255909,-0.188948,0.1766084,-0.03807786,-0.002696733,0.9835407,0,0,0
368.187,LeftHand,True,True,-0.1084335,-0.4751372,-0.06998563,-0.2199857,-0.01442307,0.2907571,0.9310524,0,0,0
368.187,RightHand,True,True,0.2148972,-0.4759921,-0.03904296,-0.2653443,-0.005763623,-0.404921,0.8749847,0,0,0
368.396,Head,True,True,0.05059905,-0.02586031,-0.1885733,0.1775725,-0.06146961,-0.004121332,0.9821774,0,0,0
368.396,LeftHand,True,True,-0.1067666,-0.4742616,-0.06946686,-0.2182412,-0.01582289,0.2914591,0.9312207,0,0,0
368.396,RightHand,True,True,0.2148876,-0.4567497,-0.04092659,-0.2524315,-0.003376168,-0.4109046,0.8760276,0,0,0
368.610,Head,True,True,0.04974996,-0.02803648,-0.187901,0.1842999,-0.06372712,-0.0004449848,0.9808018,0,0,0
368.610,LeftHand,True,True,-0.1065061,-0.4717032,-0.06978481,-0.2168255,-0.01737997,0.2916753,0.931456,0,0,0
368.610,RightHand,True,True,0.212676,-0.4620858,-0.04193003,-0.2514641,-0.0004091005,-0.4022102,0.8803366,0,0,0
368.814,Head,True,True,0.05540346,-0.04203618,-0.1811033,0.232959,-0.0353697,0.001959166,0.9718412,0,0,0
368.814,LeftHand,True,True,-0.1064726,-0.484477,-0.06968032,-0.2143952,-0.01831437,0.2915566,0.9320376,0,0,0
368.814,RightHand,True,True,0.2123131,-0.5007221,-0.02893732,-0.2663176,-0.02585421,-0.3336896,0.9039125,0,0,0
369.037,Head,True,True,0.06001038,-0.0740701,-0.1623998,0.339299,-0.0159838,0.0208325,0.9403121,0,0,0
369.037,LeftHand,True,True,-0.09997138,-0.482066,-0.06928543,-0.1837091,-0.07338879,0.3382913,0.9200131,0,0,0
369.037,RightHand,True,True,0.2149288,-0.5025209,-0.02667462,-0.2634002,-0.03065973,-0.3257341,0.9075118,0,0,0
369.260,Head,True,True,0.06470511,-0.10197,-0.1442909,0.4298254,0.001916739,0.02627044,0.9025277,0,0,0
369.260,LeftHand,True,True,-0.09845127,-0.4966673,-0.06775285,-0.1923829,-0.04876438,0.3020856,0.9323922,0,0,0
369.260,RightHand,True,True,0.2173768,-0.5022205,-0.02746375,-0.2672714,-0.07613468,-0.1899479,0.9416418,0,0,0
369.483,Head,True,True,0.06893188,-0.1141745,-0.139125,0.4643399,0.0181927,0.02206375,0.8851953,0,0,0
369.483,LeftHand,True,True,-0.09807925,-0.4967362,-0.06642815,-0.1960317,-0.03006858,0.2755194,0.940615,0,0,0
369.483,RightHand,True,True,0.2194403,-0.5010682,-0.02725115,-0.255443,-0.0810512,-0.2058727,0.9411674,0,0,0
369.709,Head,True,True,0.07455017,-0.1121781,-0.1446982,0.4562471,0.03848272,0.02066056,0.8887805,0,0,0
369.709,LeftHand,True,True,-0.09877636,-0.4968588,-0.06623346,-0.195238,-0.02474023,0.2762449,0.9407225,0,0,0
369.709,RightHand,True,True,0.2203674,-0.4997504,-0.02732275,-0.2374525,-0.07577045,-0.2692262,0.9302647,0,0,0
369.927,Head,True,True,0.07480393,-0.1090502,-0.1468344,0.4475639,0.04158005,0.01528125,0.893154,0,0,0
369.927,LeftHand,True,True,-0.09913891,-0.4965331,-0.06606621,-0.1922172,-0.02153017,0.2795886,0.9404357,0,0,0
369.927,RightHand,True,True,0.2185681,-0.4991583,-0.02750698,-0.2297147,-0.05476825,-0.3395488,0.9104605,0,0,0
370.140,Head,True,True,0.0727106,-0.1026633,-0.1453452,0.4314745,0.02726057,0.009599485,0.9016621,0,0,0
370.140,LeftHand,True,True,-0.10017,-0.500027,-0.06481583,-0.1931625,-0.01755335,0.2812953,0.9398155,0,0,0
370.140,RightHand,True,True,0.2200165,-0.5000909,-0.02670462,-0.2277034,-0.05037789,-0.3641137,0.9016842,0,0,0
370.376,Head,True,True,0.07074191,-0.09855336,-0.1458461,0.4205986,0.02402679,0.008529765,0.9068885,0,0,0
370.376,LeftHand,True,True,-0.1043595,-0.5264639,-0.05270517,-0.1935784,-0.01658292,0.2789077,0.9404589,0,0,0
370.376,RightHand,True,True,0.2211069,-0.5023507,-0.02499313,-0.2278233,-0.05038041,-0.3640984,0.90166,0,0,0
370.616,Head,True,True,0.06897263,-0.09142125,-0.1481992,0.4007735,0.01772492,0.008995206,0.9159615,0,0,0
370.616,LeftHand,True,True,-0.1002533,-0.4997075,-0.0579333,-0.1848836,-0.02059303,0.2585611,0.9479136,0,0,0
370.616,RightHand,True,True,0.2210939,-0.5020374,-0.02469593,-0.2277081,-0.05026131,-0.3640851,0.9017011,0,0,0
370.820,Head,True,True,0.06971076,-0.07467353,-0.1538009,0.3507995,0.01766685,0.006476458,0.9362615,0,0,0
370.820,LeftHand,True,True,-0.10048,-0.4931929,-0.05947072,-0.1754359,-0.009525207,0.2256387,0.9582373,0,0,0
370.820,RightHand,True,True,0.2215902,-0.5034778,-0.02427152,-0.2277089,-0.05034207,-0.3634504,0.9019524,0,0,0
371.038,Head,True,True,0.06913196,-0.06996083,-0.1607451,0.3323581,0.01505684,0.005402954,0.9430176,0,0,0
371.038,LeftHand,True,True,-0.097763,-0.4915643,-0.06313562,-0.1714887,-0.01252882,0.2232848,0.9594678,0,0,0
371.038,RightHand,True,True,0.2206175,-0.5004143,-0.02408045,-0.2235194,-0.04543149,-0.3316926,0.9153988,0,0,0
371.239,Head,True,True,0.06807766,-0.06971484,-0.1612138,0.331449,0.0126407,0.00779374,0.9433563,0,0,0
371.239,LeftHand,True,True,-0.0978222,-0.4921394,-0.06311554,-0.1716838,-0.01223741,0.223217,0.9594525,0,0,0
371.239,RightHand,True,True,0.2211491,-0.5023426,-0.02314156,-0.2240591,-0.04570043,-0.3252238,0.9175721,0,0,0
371.475,Head,True,True,0.06785626,-0.06975049,-0.1579467,0.333631,0.01172624,0.008434515,0.9425931,0,0,0
371.475,LeftHand,True,True,-0.09806402,-0.4962359,-0.0625621,-0.1717273,-0.01192173,0.2232707,0.9594362,0,0,0
371.475,RightHand,True,True,0.2214534,-0.5010288,-0.02305308,-0.2189846,-0.04453698,-0.3298816,0.9171916,0,0,0
371.709,Head,True,True,0.06865982,-0.05999339,-0.1634157,0.3045119,0.01232881,0.006539709,0.9524063,0,0,0
371.709,LeftHand,True,True,-0.09812884,-0.4970426,-0.06228716,-0.1717066,-0.0119067,0.2232734,0.9594395,0,0,0
371.709,RightHand,True,True,0.2216349,-0.5009363,-0.02299518,-0.2183402,-0.04458686,-0.330492,0.917123,0,0,0
371.925,Head,True,True,0.07172554,-0.05758893,-0.1720473,0.2921673,0.02020589,0.001144711,0.9561531,0,0,0
371.925,LeftHand,True,True,-0.09925457,-0.5043707,-0.06012874,-0.1720198,-0.01072781,0.2239447,0.9592408,0,0,0
371.925,RightHand,True,True,0.2216874,-0.5006765,-0.02290182,-0.2166783,-0.04412396,-0.3323733,0.9168596,0,0,0
372.153,Head,True,True,0.1095203,-0.05112696,-0.1754716,0.2737869,0.2004173,0.05787978,0.9388949,0,0,0
372.153,LeftHand,True,True,-0.1036056,-0.4961491,-0.06091506,-0.177415,0.005662625,0.2408013,0.9542047,0,0,0
372.153,RightHand,True,True,0.2216912,-0.5006654,-0.02290273,-0.216619,-0.04412411,-0.3323744,0.9168733,0,0,0
372.358,Head,True,True,0.1432989,-0.03540897,-0.1909449,0.2163406,0.3728068,0.05831794,0.9004504,0,0,0
372.358,LeftHand,True,True,-0.09983498,-0.4801924,-0.06726944,-0.1719015,-0.01949701,0.2509048,0.9524267,0,0,0
372.358,RightHand,True,True,0.2218786,-0.5015637,-0.02248627,-0.2192999,-0.04506521,-0.328845,0.9174626,0,0,0
372.566,Head,True,True,0.1595373,-0.017892,-0.209108,0.1379541,0.4616138,0.07488365,0.8730829,0,0,0
372.566,LeftHand,True,True,-0.09356388,-0.4705188,-0.07976164,-0.1578842,-0.0307783,0.2511871,0.9544791,0,0,0
372.566,RightHand,True,True,0.2218029,-0.4917552,-0.02884535,-0.232351,-0.05141363,-0.3338982,0.9120755,0,0,0
372.776,Head,True,True,0.1653815,-0.007625937,-0.2242415,0.08808723,0.5030649,0.07089568,0.8568199,0,0,0
372.776,LeftHand,True,True,-0.09139908,-0.4705356,-0.07969152,-0.1603165,-0.0262063,0.2334577,0.9587019,0,0,0
372.776,RightHand,True,True,0.2211557,-0.4911293,-0.02669331,-0.2292079,-0.05092339,-0.3337519,0.9129514,0,0,0
372.989,Head,True,True,0.1671779,-0.0006444454,-0.2403972,0.04779217,0.5517024,0.06244712,0.8303257,0,0,0
372.989,LeftHand,True,True,-0.09101138,-0.4689186,-0.08056501,-0.1595132,-0.02319119,0.226364,0.9606129,0,0,0
372.989,RightHand,True,True,0.2212976,-0.4901458,-0.02690997,-0.2284223,-0.05081986,-0.3339753,0.9130723,0,0,0
373.204,Head,True,True,0.1586212,0.008870721,-0.2475001,0.002892971,0.54623,0.06925359,0.8347625,0,0,0
373.204,LeftHand,True,True,-0.08963012,-0.4671553,-0.08170217,-0.1583688,-0.02328387,0.2228357,0.9616244,0,0,0
373.204,RightHand,True,True,0.2223346,-0.4900432,-0.02995803,-0.2280774,-0.05103013,-0.3327601,0.9135904,0,0,0
373.416,Head,True,True,0.1478212,0.01677787,-0.245252,-0.04187115,0.5059101,0.08497807,0.8573684,0,0,0
373.416,LeftHand,True,True,-0.08967488,-0.4667513,-0.08184232,-0.1586611,-0.02213633,0.2219753,0.9618023,0,0,0
373.416,RightHand,True,True,0.2227667,-0.4889702,-0.03101068,-0.2277451,-0.05146601,-0.3313546,0.9141595,0,0,0
373.632,Head,True,True,0.126862,0.02422833,-0.226387,-0.08389634,0.3806726,0.100718,0.9153719,0,0,0
373.632,LeftHand,True,True,-0.09057665,-0.4690701,-0.08141679,-0.1600509,-0.01875041,0.2216691,0.9617146,0,0,0
373.632,RightHand,True,True,0.2239431,-0.4744089,-0.03436258,-0.2248562,-0.05136885,-0.3291152,0.9156878,0,0,0
373.851,Head,True,True,0.09157129,0.03529251,-0.2161881,-0.1695951,0.1759624,0.03502109,0.969045,0,0,0
373.851,LeftHand,True,True,-0.09095709,-0.4753489,-0.07993454,-0.1601946,-0.01840472,0.2216906,0.9616924,0,0,0
373.851,RightHand,True,True,0.2186154,-0.4245458,-0.05569205,-0.2057305,-0.04938994,-0.3220147,0.9227905,0,0,0
374.070,Head,True,True,0.07387459,0.02921641,-0.2076254,-0.1483164,0.08023712,0.00315308,0.9856746,0,0,0
374.070,LeftHand,True,True,-0.09878463,-0.492485,-0.07967397,-0.1975417,0.01667863,0.2701404,0.9421907,0,0,0
374.070,RightHand,True,True,0.1849921,-0.3047994,-0.0995639,-0.08023127,0.02418468,-0.3481435,0.9336885,0,0,0
374.284,Head,True,True,0.03508073,0.02497602,-0.1969819,-0.1348018,-0.1600016,-0.04363471,0.9768951,0,0,0
374.284,LeftHand,True,True,-0.09840775,-0.4970546,-0.07906508,-0.1961819,0.01506706,0.2690359,0.9428178,0,0,0
374.284,RightHand,True,False,0,0,0,0,0,0,1,0,0,0
