time,node,valid,tracked,px,py,pz,qx,qy,qz,qw,trigger,axisX,axisY
2873.015,Head,True,True,0.356688,0.1222297,-0.4484845,-0.6288474,-0.05263373,0.6638576,-0.4013399,0,0,0
2873.015,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2873.015,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2873.219,Head,True,True,0.3570302,0.1223552,-0.4485459,-0.626842,-0.05428434,0.663272,-0.4052069,0,0,0
2873.219,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2873.219,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2873.448,Head,True,True,0.3575584,0.1225489,-0.4486406,-0.6237217,-0.05683938,0.6623386,-0.4111547,0,0,0
2873.448,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2873.448,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2873.650,Head,True,True,0.3579069,0.1226767,-0.4487032,-0.6216455,-0.05853075,0.6617029,-0.4150667,0,0,0
2873.650,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2873.650,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2873.855,Head,True,True,0.3583166,0.1228269,-0.4487767,-0.6191874,-0.06052442,0.6609353,-0.4196524,0,0,0
2873.855,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2873.855,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2874.062,Head,True,True,0.3587371,0.1229812,-0.4488521,-0.6166459,-0.06257585,0.6601253,-0.4243428,0,0,0
2874.062,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2874.062,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2874.267,Head,True,True,0.3591512,0.1231331,-0.4489264,-0.6141231,-0.06460241,0.659305,-0.428948,0,0,0
2874.267,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2874.267,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2874.500,Head,True,True,0.3595949,0.1232958,-0.449006,-0.6113999,-0.06677926,0.6584015,-0.4338643,0,0,0
2874.500,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2874.500,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2874.732,Head,True,True,0.360085,0.1234757,-0.4490939,-0.6083665,-0.06919137,0.6573737,-0.439275,0,0,0
2874.732,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2874.732,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
2874.937,Head,True,True,0.3604907,0.1236244,-0.4491667,-0.6058363,-0.07119319,0.6564994,-0.4437369,0,0,0
2874.937,LeftHand,True,True,0,0,0,-0.4126466,0.4882165,-0.2120197,0.7391989,0,0,0
2874.937,RightHand,True,True,0,0,0,-0.3957238,0.4463458,-0.3728333,0.7107555,0,0,0
